,Course Name,Course Number,Student ID,Grade,Certificate Eligible,Certificate Delivered,Pass,Attempt,learner cluster
3403,Technology and Innovation for Education,su006,73244,0.0,0,0,0,0.0,0
3404,Technology and Innovation for Education,su006,114667,0.0,0,0,0,0.0,0
3405,Technology and Innovation for Education,su006,113143,1.0,1,1,1,1.0,1
3406,Technology and Innovation for Education,su006,120818,1.0,1,1,1,1.0,1
3407,Technology and Innovation for Education,su006,122213,0.0,0,0,0,0.0,0
3408,Technology and Innovation for Education,su006,110240,0.95,1,1,1,1.0,1
3409,Technology and Innovation for Education,su006,122245,0.9,1,1,1,1.0,1
3410,Technology and Innovation for Education,su006,122248,0.95,1,1,1,1.0,1
3411,Technology and Innovation for Education,su006,122246,0.85,1,1,1,1.0,1
3412,Technology and Innovation for Education,su006,122338,0.0,0,0,0,0.0,0
3413,Technology and Innovation for Education,su006,8642,0.0,0,0,0,0.0,0
3414,Technology and Innovation for Education,su006,115970,0.0,0,0,0,0.0,0
3415,Technology and Innovation for Education,su006,6780,0.0,0,0,0,0.0,0
3416,Technology and Innovation for Education,su006,88707,1.0,1,1,1,1.0,1
3417,Technology and Innovation for Education,su006,213,0.0,0,0,0,0.0,0
3418,Technology and Innovation for Education,su006,95382,1.0,1,1,1,1.0,1
3419,Technology and Innovation for Education,su006,95221,1.0,1,1,1,1.0,1
3420,Technology and Innovation for Education,su006,99292,1.0,1,1,1,1.0,1
3421,Technology and Innovation for Education,su006,99293,1.0,1,1,1,1.0,1
3422,Technology and Innovation for Education,su006,106607,0.0,0,0,0,0.0,0
3423,Technology and Innovation for Education,su006,113141,0.0,0,0,0,0.0,0
3424,Technology and Innovation for Education,su006,122905,0.0,0,0,0,0.17,0
3425,Technology and Innovation for Education,su006,95284,1.0,1,1,1,1.0,1
3426,Technology and Innovation for Education,su006,123107,0.0,0,0,0,0.0,0
3427,Technology and Innovation for Education,su006,95274,1.0,1,1,1,1.0,1
3428,Technology and Innovation for Education,su006,95262,1.0,1,1,1,1.0,1
3429,Technology and Innovation for Education,su006,95208,0.95,1,1,1,1.0,1
3430,Technology and Innovation for Education,su006,95289,1.0,1,1,1,1.0,1
3431,Technology and Innovation for Education,su006,95269,1.0,1,1,1,1.0,1
3432,Technology and Innovation for Education,su006,123277,1.0,1,1,1,1.0,1
3433,Technology and Innovation for Education,su006,95199,1.0,1,1,1,1.0,1
3434,Technology and Innovation for Education,su006,75860,1.0,1,1,1,1.0,1
3435,Technology and Innovation for Education,su006,123611,0.95,1,1,1,1.0,1
3436,Technology and Innovation for Education,su006,58514,0.0,0,0,0,0.33,2
3437,Technology and Innovation for Education,su006,95209,1.0,1,1,1,1.0,1
3438,Technology and Innovation for Education,su006,123725,0.0,0,0,0,0.0,0
3439,Technology and Innovation for Education,su006,123731,0.0,0,0,0,0.0,0
3440,Technology and Innovation for Education,su006,95242,1.0,1,1,1,1.0,1
3441,Technology and Innovation for Education,su006,123757,0.0,0,0,0,0.0,0
3442,Technology and Innovation for Education,su006,95253,1.0,1,1,1,1.0,1
3443,Technology and Innovation for Education,su006,124108,0.0,0,0,0,0.0,0
3444,Technology and Innovation for Education,su006,98726,0.85,1,1,1,1.0,1
3445,Technology and Innovation for Education,su006,96600,1.0,1,1,1,1.0,1
3446,Technology and Innovation for Education,su006,99806,1.0,1,1,1,1.0,1
3447,Technology and Innovation for Education,su006,124615,0.0,0,0,0,0.0,0
3448,Technology and Innovation for Education,su006,124699,0.0,0,0,0,0.0,0
3449,Technology and Innovation for Education,su006,124748,0.0,0,0,0,0.0,0
3450,Technology and Innovation for Education,su006,124766,0.0,0,0,0,0.0,0
3451,Technology and Innovation for Education,su006,28482,1.0,1,1,1,1.0,1
3452,Technology and Innovation for Education,su006,95218,1.0,1,1,1,1.0,1
3453,Technology and Innovation for Education,su006,98458,1.0,1,1,1,1.0,1
3454,Technology and Innovation for Education,su006,125128,0.0,0,0,0,0.0,0
3455,Technology and Innovation for Education,su006,122164,0.0,0,0,0,0.0,0
3456,Technology and Innovation for Education,su006,98482,1.0,1,1,1,1.0,1
3457,Technology and Innovation for Education,su006,125696,1.0,1,0,1,0.5,1
3458,Technology and Innovation for Education,su006,58722,1.0,1,1,1,1.0,1
3459,Technology and Innovation for Education,su006,126052,0.0,0,0,0,0.0,0
3460,Technology and Innovation for Education,su006,126080,0.0,0,0,0,0.0,0
3461,Technology and Innovation for Education,su006,124985,1.0,1,1,1,0.33,1
3462,Technology and Innovation for Education,su006,97742,0.0,0,0,0,0.0,0
3463,Technology and Innovation for Education,su006,126073,1.0,1,1,1,1.0,1
3464,Technology and Innovation for Education,su006,126763,0.0,0,0,0,0.0,0
3465,Technology and Innovation for Education,su006,126860,0.0,0,0,0,0.0,0
3466,Technology and Innovation for Education,su006,79550,0.0,0,0,0,0.0,0
3467,Technology and Innovation for Education,su006,122372,0.0,0,0,0,0.0,0
3468,Technology and Innovation for Education,su006,1284,0.0,0,0,0,0.0,0
3469,Technology and Innovation for Education,su006,5078,0.0,0,0,0,0.17,0
3470,Technology and Innovation for Education,su006,99298,0.9,1,0,1,0.33,1
3471,Technology and Innovation for Education,su006,128149,0.9,1,1,1,1.0,1
3472,Technology and Innovation for Education,su006,97743,1.0,1,1,1,0.33,1
3473,Technology and Innovation for Education,su006,128309,1.0,1,0,1,0.17,2
3474,Technology and Innovation for Education,su006,128413,0.0,0,0,0,0.0,0
3475,Technology and Innovation for Education,su006,124013,0.0,0,0,0,0.0,0
3476,Technology and Innovation for Education,su006,123331,0.95,1,1,1,1.0,1
3477,Technology and Innovation for Education,su006,6944,0.0,0,0,0,0.0,0
3478,Technology and Innovation for Education,su006,100981,0.0,0,0,0,0.0,0
3479,Technology and Innovation for Education,su006,46,0.0,0,0,0,0.0,0
3480,Technology and Innovation for Education,su006,1590,0.0,0,0,0,0.0,0
3481,Technology and Innovation for Education,su006,128273,0.0,0,0,0,0.0,0
3482,Technology and Innovation for Education,su006,129038,0.0,0,0,0,0.0,0
3483,Technology and Innovation for Education,su006,131066,0.0,0,0,0,0.0,0
3484,Technology and Innovation for Education,su006,131906,0.0,0,0,0,0.0,0
3485,Technology and Innovation for Education,su006,131484,0.0,0,0,0,0.0,0
3486,Technology and Innovation for Education,su006,132279,0.85,1,1,1,0.33,2
3487,Technology and Innovation for Education,su006,132615,0.0,0,0,0,0.0,0
3488,Technology and Innovation for Education,su006,132773,1.0,1,1,1,0.67,1
3489,Technology and Innovation for Education,su006,132857,0.0,0,0,0,0.0,0
3490,Technology and Innovation for Education,su006,129516,1.0,1,1,1,1.0,1
3491,Technology and Innovation for Education,su006,133893,1.0,1,1,1,1.0,1
3492,Technology and Innovation for Education,su006,131063,0.95,1,0,1,1.0,1
3493,Technology and Innovation for Education,su006,132092,0.75,1,1,1,0.67,1
3494,Technology and Innovation for Education,su006,132120,1.0,1,1,1,0.67,1
3495,Technology and Innovation for Education,su006,129779,1.0,1,1,1,1.0,1
3496,Technology and Innovation for Education,su006,131925,0.7,1,1,1,1.0,1
3497,Technology and Innovation for Education,su006,134473,0.85,1,1,1,1.0,1
3498,Technology and Innovation for Education,su006,129776,1.0,1,0,1,0.17,2
3499,Technology and Innovation for Education,su006,129759,0.9,1,1,1,1.0,1
3500,Technology and Innovation for Education,su006,131999,0.95,1,1,1,1.0,1
3501,Technology and Innovation for Education,su006,129773,0.95,1,0,1,0.33,1
3502,Technology and Innovation for Education,su006,135085,1.0,1,1,1,1.0,1
3503,Technology and Innovation for Education,su006,134174,0.55,0,0,0,0.33,2
3504,Technology and Innovation for Education,su006,8695,0.0,0,0,0,0.0,0
3505,Technology and Innovation for Education,su006,135631,0.7,1,1,1,0.33,2
3506,Technology and Innovation for Education,su006,111245,0.0,0,0,0,0.17,0
3507,Technology and Innovation for Education,su006,135633,1.0,1,1,1,0.5,1
3508,Technology and Innovation for Education,su006,136215,0.0,0,0,0,0.0,0
3509,Technology and Innovation for Education,su006,136587,0.0,0,0,0,0.0,0
3510,Technology and Innovation for Education,su006,136612,0.0,0,0,0,0.0,0
3511,Technology and Innovation for Education,su006,131414,0.0,0,0,0,0.0,0
3512,Technology and Innovation for Education,su006,137610,0.0,0,0,0,0.0,0
3513,Technology and Innovation for Education,su006,120232,0.0,0,0,0,0.0,0
3514,Technology and Innovation for Education,su006,2346,1.0,1,1,1,1.0,1
3515,Technology and Innovation for Education,su006,138595,0.0,0,0,0,0.0,0
3516,Technology and Innovation for Education,su006,1115,1.0,1,1,1,1.0,1
3517,Technology and Innovation for Education,su006,124291,0.0,0,0,0,0.0,0
3518,Technology and Innovation for Education,su006,140148,0.0,0,0,0,0.17,0
3519,Technology and Innovation for Education,su006,2139,0.0,0,0,0,0.0,0
3520,Technology and Innovation for Education,su006,143172,0.0,0,0,0,0.33,2
3521,Technology and Innovation for Education,su006,143533,1.0,1,0,1,1.0,1
3522,Technology and Innovation for Education,su006,130,0.0,0,0,0,0.0,0
3523,Technology and Innovation for Education,su006,143821,0.95,1,1,1,1.0,1
3524,Technology and Innovation for Education,su006,143937,1.0,1,1,1,1.0,1
3525,Technology and Innovation for Education,su006,141664,1.0,1,1,1,0.5,1
3526,Technology and Innovation for Education,su006,49316,0.0,0,0,0,0.0,0
3527,Technology and Innovation for Education,su006,131915,0.0,0,0,0,0.17,0
3528,Technology and Innovation for Education,su006,1728,0.0,0,0,0,0.0,0
3529,Technology and Innovation for Education,su006,150394,0.0,0,0,0,0.0,0
3530,Technology and Innovation for Education,su006,147517,0.0,0,0,0,0.0,0
3531,Technology and Innovation for Education,su006,151238,0.0,0,0,0,0.0,0
3532,Technology and Innovation for Education,su006,151479,0.0,0,0,0,0.0,0
3533,Technology and Innovation for Education,su006,122327,1.0,1,1,1,1.0,1
3534,Technology and Innovation for Education,su006,147514,0.0,0,0,0,0.0,0
3535,Technology and Innovation for Education,su006,107018,0.0,0,0,0,0.0,0
3536,Technology and Innovation for Education,su006,153218,0.0,0,0,0,0.0,0
3537,Technology and Innovation for Education,su006,153286,0.0,0,0,0,0.0,0
3538,Technology and Innovation for Education,su006,152109,1.0,1,1,1,0.33,1
3539,Technology and Innovation for Education,su006,152316,0.0,0,0,0,0.0,0
3540,Technology and Innovation for Education,su006,154253,0.0,0,0,0,0.0,0
3541,Technology and Innovation for Education,su006,66332,0.0,0,0,0,0.0,0
3542,Technology and Innovation for Education,su006,153017,0.0,0,0,0,0.0,0
3543,Technology and Innovation for Education,su006,154060,0.0,0,0,0,0.0,0
3544,Technology and Innovation for Education,su006,152841,1.0,1,1,1,1.0,1
3545,Technology and Innovation for Education,su006,154939,0.0,0,0,0,0.17,0
3546,Technology and Innovation for Education,su006,151611,0.0,0,0,0,0.0,0
3547,Technology and Innovation for Education,su006,159354,0.0,0,0,0,0.0,0
3548,Technology and Innovation for Education,su006,159841,0.0,0,0,0,0.0,0
3549,Technology and Innovation for Education,su006,159929,0.0,0,0,0,0.0,0
3550,Technology and Innovation for Education,su006,69788,0.0,0,0,0,0.0,0
3551,Technology and Innovation for Education,su006,515,0.0,0,0,0,0.0,0
3552,Technology and Innovation for Education,su006,160223,0.0,0,0,0,0.0,0
3553,Technology and Innovation for Education,su006,8909,0.0,0,0,0,0.0,0
3554,Technology and Innovation for Education,su006,30,0.0,0,0,0,0.0,0
3555,Technology and Innovation for Education,su006,131708,0.0,0,0,0,0.0,0
3556,Technology and Innovation for Education,su006,122021,0.0,0,0,0,0.0,0
3557,Technology and Innovation for Education,su006,27588,0.0,0,0,0,0.0,0
3558,Technology and Innovation for Education,su006,161689,0.0,0,0,0,0.0,0
3559,Technology and Innovation for Education,su006,161260,1.0,1,1,1,0.33,1
3560,Technology and Innovation for Education,su006,161795,1.0,1,1,1,0.33,1
3561,Technology and Innovation for Education,su006,50705,0.0,0,0,0,0.0,0
3562,Technology and Innovation for Education,su006,161911,0.0,0,0,0,0.0,0
3563,Technology and Innovation for Education,su006,162008,1.0,1,0,1,0.67,1
3564,Technology and Innovation for Education,su006,162014,0.0,0,0,0,0.0,0
3565,Technology and Innovation for Education,su006,162026,0.0,0,0,0,0.0,0
3566,Technology and Innovation for Education,su006,161294,1.0,1,1,1,1.0,1
3567,Technology and Innovation for Education,su006,132471,0.0,0,0,0,0.0,0
3568,Technology and Innovation for Education,su006,162193,0.0,0,0,0,0.0,0
3569,Technology and Innovation for Education,su006,162202,0.0,0,0,0,0.17,0
3570,Technology and Innovation for Education,su006,156381,0.0,0,0,0,0.0,0
3571,Technology and Innovation for Education,su006,162950,1.0,1,1,1,0.67,1
3572,Technology and Innovation for Education,su006,163321,1.0,1,1,1,1.0,1
3573,Technology and Innovation for Education,su006,163904,1.0,1,1,1,1.0,1
3574,Technology and Innovation for Education,su006,163363,0.0,0,0,0,0.0,0
3575,Technology and Innovation for Education,su006,163297,1.0,1,1,1,0.33,1
3576,Technology and Innovation for Education,su006,384,0.0,0,0,0,0.17,0
3577,Technology and Innovation for Education,su006,164062,0.25,0,0,0,0.83,2
3578,Technology and Innovation for Education,su006,164080,0.15,0,0,0,0.17,0
3579,Technology and Innovation for Education,su006,161425,0.7,1,1,1,1.0,1
3580,Technology and Innovation for Education,su006,161455,1.0,1,1,1,1.0,1
3581,Technology and Innovation for Education,su006,159357,0.0,0,0,0,0.0,0
3582,Technology and Innovation for Education,su006,159393,0.0,0,0,0,0.0,0
3583,Technology and Innovation for Education,su006,163900,1.0,1,1,1,1.0,1
3584,Technology and Innovation for Education,su006,163306,0.65,1,1,1,0.33,2
3585,Technology and Innovation for Education,su006,165349,1.0,1,1,1,1.0,1
3586,Technology and Innovation for Education,su006,106826,0.0,0,0,0,0.0,0
3587,Technology and Innovation for Education,su006,165346,1.0,1,1,1,0.33,1
3588,Technology and Innovation for Education,su006,165887,1.0,1,1,1,0.33,1
3589,Technology and Innovation for Education,su006,7439,1.0,1,1,1,0.83,1
3590,Technology and Innovation for Education,su006,166400,1.0,1,1,1,0.33,1
3591,Technology and Innovation for Education,su006,165019,1.0,1,1,1,1.0,1
3592,Technology and Innovation for Education,su006,165850,1.0,1,1,1,1.0,1
3593,Technology and Innovation for Education,su006,165326,0.0,0,0,0,0.0,0
3594,Technology and Innovation for Education,su006,167054,0.0,0,0,0,0.0,0
3595,Technology and Innovation for Education,su006,167147,0.0,0,0,0,0.0,0
3596,Technology and Innovation for Education,su006,99802,0.0,0,0,0,0.0,0
3597,Technology and Innovation for Education,su006,154297,1.0,1,1,1,0.33,1
3598,Technology and Innovation for Education,su006,160864,1.0,1,1,1,1.0,1
3599,Technology and Innovation for Education,su006,152084,1.0,1,1,1,0.83,1
3600,Technology and Innovation for Education,su006,152259,1.0,1,1,1,1.0,1
3601,Technology and Innovation for Education,su006,152099,0.9,1,1,1,1.0,1
3602,Technology and Innovation for Education,su006,152085,1.0,1,1,1,1.0,1
3603,Technology and Innovation for Education,su006,167545,0.0,0,0,0,0.0,0
3604,Technology and Innovation for Education,su006,152087,0.0,0,0,0,0.0,0
3605,Technology and Innovation for Education,su006,154303,0.0,0,0,0,0.0,0
3606,Technology and Innovation for Education,su006,167554,0.0,0,0,0,0.0,0
3607,Technology and Innovation for Education,su006,167557,1.0,1,1,1,0.67,1
3608,Technology and Innovation for Education,su006,154291,0.0,0,0,0,0.0,0
3609,Technology and Innovation for Education,su006,167560,1.0,1,1,1,0.5,1
3610,Technology and Innovation for Education,su006,154294,1.0,1,1,1,1.0,1
3611,Technology and Innovation for Education,su006,167593,1.0,1,1,1,0.83,1
3612,Technology and Innovation for Education,su006,167737,0.95,1,1,1,0.67,1
3613,Technology and Innovation for Education,su006,152132,0.0,0,0,0,0.0,0
3614,Technology and Innovation for Education,su006,167759,1.0,1,1,1,1.0,1
3615,Technology and Innovation for Education,su006,167762,1.0,1,1,1,1.0,1
3616,Technology and Innovation for Education,su006,167765,1.0,1,1,1,1.0,1
3617,Technology and Innovation for Education,su006,167767,1.0,1,1,1,0.83,1
3618,Technology and Innovation for Education,su006,167768,1.0,1,1,1,1.0,1
3619,Technology and Innovation for Education,su006,167771,1.0,1,1,1,1.0,1
3620,Technology and Innovation for Education,su006,167774,1.0,1,1,1,1.0,1
3621,Technology and Innovation for Education,su006,167776,0.6,1,1,1,1.0,1
3622,Technology and Innovation for Education,su006,167783,0.6,1,1,1,1.0,1
3623,Technology and Innovation for Education,su006,167788,0.6,1,1,1,1.0,1
3624,Technology and Innovation for Education,su006,167791,0.6,1,1,1,1.0,1
3625,Technology and Innovation for Education,su006,167792,0.6,1,1,1,1.0,1
3626,Technology and Innovation for Education,su006,167795,0.6,1,1,1,1.0,1
3627,Technology and Innovation for Education,su006,167798,0.6,1,1,1,1.0,1
3628,Technology and Innovation for Education,su006,167801,0.6,1,1,1,1.0,1
3629,Technology and Innovation for Education,su006,167804,0.6,1,1,1,1.0,1
3630,Technology and Innovation for Education,su006,167807,0.6,1,1,1,1.0,1
3631,Technology and Innovation for Education,su006,167809,0.6,1,1,1,1.0,1
3632,Technology and Innovation for Education,su006,167828,0.0,0,0,0,0.0,0
3633,Technology and Innovation for Education,su006,167780,1.0,1,1,1,0.67,1
3634,Technology and Innovation for Education,su006,167858,1.0,1,1,1,0.33,1
3635,Technology and Innovation for Education,su006,18613,0.0,0,0,0,0.0,0
3636,Technology and Innovation for Education,su006,167972,0.0,0,0,0,0.0,0
3637,Technology and Innovation for Education,su006,152079,0.0,0,0,0,0.0,0
3638,Technology and Innovation for Education,su006,154300,1.0,1,1,1,1.0,1
3639,Technology and Innovation for Education,su006,166964,1.0,1,1,1,0.17,2
3640,Technology and Innovation for Education,su006,168569,1.0,1,1,1,1.0,1
3641,Technology and Innovation for Education,su006,168635,0.0,0,0,0,0.33,2
3642,Technology and Innovation for Education,su006,165374,1.0,1,1,1,1.0,1
3643,Technology and Innovation for Education,su006,139480,0.0,0,0,0,0.0,0
3644,Technology and Innovation for Education,su006,169844,0.0,0,0,0,0.0,0
3645,Technology and Innovation for Education,su006,169864,0.0,0,0,0,0.0,0
3646,Technology and Innovation for Education,su006,169879,0.0,0,0,0,0.17,0
3647,Technology and Innovation for Education,su006,166415,0.85,1,1,1,1.0,1
3648,Technology and Innovation for Education,su006,167872,0.0,0,0,0,0.67,2
3649,Technology and Innovation for Education,su006,167815,1.0,1,1,1,1.0,1
3650,Technology and Innovation for Education,su006,144834,0.0,0,0,0,0.0,0
3651,Technology and Innovation for Education,su006,168130,1.0,1,1,1,1.0,1
3652,Technology and Innovation for Education,su006,166508,1.0,1,1,1,1.0,1
3653,Technology and Innovation for Education,su006,170206,1.0,1,1,1,1.0,1
3654,Technology and Innovation for Education,su006,170540,0.0,0,0,0,0.0,0
3655,Technology and Innovation for Education,su006,170545,0.0,0,0,0,0.0,0
3656,Technology and Innovation for Education,su006,170669,0.0,0,0,0,0.0,0
3657,Technology and Innovation for Education,su006,170674,0.0,0,0,0,0.0,0
3658,Technology and Innovation for Education,su006,170677,0.0,0,0,0,0.0,0
3659,Technology and Innovation for Education,su006,170519,0.0,0,0,0,0.0,0
3660,Technology and Innovation for Education,su006,170761,0.0,0,0,0,0.0,0
3661,Cloud Technology Tools for 21st Century Learning,swu003,1472,0.0,0,0,0,0.0,0
3662,Cloud Technology Tools for 21st Century Learning,swu003,137945,0.24,0,0,0,0.33,2
3663,Cloud Technology Tools for 21st Century Learning,swu003,53943,0.0,0,0,0,0.0,0
3664,Cloud Technology Tools for 21st Century Learning,swu003,13060,0.0,0,0,0,0.0,0
3665,Cloud Technology Tools for 21st Century Learning,swu003,137976,0.0,0,0,0,0.0,0
3666,Cloud Technology Tools for 21st Century Learning,swu003,137974,0.0,0,0,0,0.0,0
3667,Cloud Technology Tools for 21st Century Learning,swu003,2254,0.0,0,0,0,0.0,0
3668,Cloud Technology Tools for 21st Century Learning,swu003,1643,0.0,0,0,0,0.0,0
3669,Cloud Technology Tools for 21st Century Learning,swu003,616,0.0,0,0,0,0.0,0
3670,Cloud Technology Tools for 21st Century Learning,swu003,125095,0.0,0,0,0,0.0,0
3671,Cloud Technology Tools for 21st Century Learning,swu003,138019,0.0,0,0,0,0.0,0
3672,Cloud Technology Tools for 21st Century Learning,swu003,87151,0.0,0,0,0,0.0,0
3673,Cloud Technology Tools for 21st Century Learning,swu003,100613,0.0,0,0,0,0.0,0
3674,Cloud Technology Tools for 21st Century Learning,swu003,1091,0.0,0,0,0,0.0,0
3675,Cloud Technology Tools for 21st Century Learning,swu003,138106,0.0,0,0,0,0.0,0
3676,Cloud Technology Tools for 21st Century Learning,swu003,138142,0.0,0,0,0,0.0,0
3677,Cloud Technology Tools for 21st Century Learning,swu003,138151,0.0,0,0,0,0.0,0
3678,Cloud Technology Tools for 21st Century Learning,swu003,138159,0.0,0,0,0,0.0,0
3679,Cloud Technology Tools for 21st Century Learning,swu003,138135,0.0,0,0,0,0.0,0
3680,Cloud Technology Tools for 21st Century Learning,swu003,123331,0.74,1,1,1,1.0,1
3681,Cloud Technology Tools for 21st Century Learning,swu003,3508,0.0,0,0,0,0.0,0
3682,Cloud Technology Tools for 21st Century Learning,swu003,2346,0.68,1,1,1,1.0,1
3683,Cloud Technology Tools for 21st Century Learning,swu003,100666,0.0,0,0,0,0.0,0
3684,Cloud Technology Tools for 21st Century Learning,swu003,138360,0.0,0,0,0,0.0,0
3685,Cloud Technology Tools for 21st Century Learning,swu003,138529,0.0,0,0,0,0.0,0
3686,Cloud Technology Tools for 21st Century Learning,swu003,124108,0.0,0,0,0,0.0,0
3687,Cloud Technology Tools for 21st Century Learning,swu003,90639,0.3,0,0,0,0.5,2
3688,Cloud Technology Tools for 21st Century Learning,swu003,24672,0.52,1,1,1,0.83,1
3689,Cloud Technology Tools for 21st Century Learning,swu003,27879,0.0,0,0,0,0.0,0
3690,Cloud Technology Tools for 21st Century Learning,swu003,20276,0.0,0,0,0,0.0,0
3691,Cloud Technology Tools for 21st Century Learning,swu003,138595,0.0,0,0,0,0.0,0
3692,Cloud Technology Tools for 21st Century Learning,swu003,21366,0.0,0,0,0,0.0,0
3693,Cloud Technology Tools for 21st Century Learning,swu003,137994,0.0,0,0,0,0.0,0
3694,Cloud Technology Tools for 21st Century Learning,swu003,139134,0.0,0,0,0,0.0,0
3695,Cloud Technology Tools for 21st Century Learning,swu003,131880,0.0,0,0,0,0.0,0
3696,Cloud Technology Tools for 21st Century Learning,swu003,118859,0.0,0,0,0,0.0,0
3697,Cloud Technology Tools for 21st Century Learning,swu003,20446,0.0,0,0,0,0.0,0
3698,Cloud Technology Tools for 21st Century Learning,swu003,139720,0.0,0,0,0,0.0,0
3699,Cloud Technology Tools for 21st Century Learning,swu003,136464,0.0,0,0,0,0.0,0
3700,Cloud Technology Tools for 21st Century Learning,swu003,88492,0.08,0,0,0,0.17,0
3701,Cloud Technology Tools for 21st Century Learning,swu003,124291,0.0,0,0,0,0.0,0
3702,Cloud Technology Tools for 21st Century Learning,swu003,45695,0.0,0,0,0,0.0,0
3703,Cloud Technology Tools for 21st Century Learning,swu003,128003,0.0,0,0,0,0.0,0
3704,Cloud Technology Tools for 21st Century Learning,swu003,139836,0.0,0,0,0,0.0,0
3705,Cloud Technology Tools for 21st Century Learning,swu003,131066,0.0,0,0,0,0.0,0
3706,Cloud Technology Tools for 21st Century Learning,swu003,139890,0.0,0,0,0,0.0,0
3707,Cloud Technology Tools for 21st Century Learning,swu003,20352,0.0,0,0,0,0.0,0
3708,Cloud Technology Tools for 21st Century Learning,swu003,136647,0.0,0,0,0,0.0,0
3709,Cloud Technology Tools for 21st Century Learning,swu003,69080,0.0,0,0,0,0.0,0
3710,Cloud Technology Tools for 21st Century Learning,swu003,140085,0.0,0,0,0,0.0,0
3711,Cloud Technology Tools for 21st Century Learning,swu003,140107,0.0,0,0,0,0.0,0
3712,Cloud Technology Tools for 21st Century Learning,swu003,140136,0.0,0,0,0,0.0,0
3713,Cloud Technology Tools for 21st Century Learning,swu003,140148,0.0,0,0,0,0.0,0
3714,Cloud Technology Tools for 21st Century Learning,swu003,140199,0.0,0,0,0,0.0,0
3715,Cloud Technology Tools for 21st Century Learning,swu003,139551,0.0,0,0,0,0.0,0
3716,Cloud Technology Tools for 21st Century Learning,swu003,107684,0.54,1,1,1,1.0,1
3717,Cloud Technology Tools for 21st Century Learning,swu003,61331,0.8,1,1,1,1.0,1
3718,Cloud Technology Tools for 21st Century Learning,swu003,140427,0.0,0,0,0,0.0,0
3719,Cloud Technology Tools for 21st Century Learning,swu003,140632,0.0,0,0,0,0.0,0
3720,Cloud Technology Tools for 21st Century Learning,swu003,140544,0.0,0,0,0,0.0,0
3721,Cloud Technology Tools for 21st Century Learning,swu003,136215,0.0,0,0,0,0.0,0
3722,Cloud Technology Tools for 21st Century Learning,swu003,140833,0.0,0,0,0,0.0,0
3723,Cloud Technology Tools for 21st Century Learning,swu003,138475,0.0,0,0,0,0.0,0
3724,Cloud Technology Tools for 21st Century Learning,swu003,100006,0.0,0,0,0,0.0,0
3725,Cloud Technology Tools for 21st Century Learning,swu003,2139,0.0,0,0,0,0.0,0
3726,Cloud Technology Tools for 21st Century Learning,swu003,141031,0.44,0,0,0,1.0,1
3727,Cloud Technology Tools for 21st Century Learning,swu003,141061,0.0,0,0,0,0.0,0
3728,Cloud Technology Tools for 21st Century Learning,swu003,15079,0.0,0,0,0,0.0,0
3729,Cloud Technology Tools for 21st Century Learning,swu003,65622,0.0,0,0,0,0.0,0
3730,Cloud Technology Tools for 21st Century Learning,swu003,141765,0.6,1,1,1,0.83,1
3731,Cloud Technology Tools for 21st Century Learning,swu003,127003,0.0,0,0,0,0.0,0
3732,Cloud Technology Tools for 21st Century Learning,swu003,141786,0.0,0,0,0,0.0,0
3733,Cloud Technology Tools for 21st Century Learning,swu003,7487,0.8,1,1,1,1.0,1
3734,Cloud Technology Tools for 21st Century Learning,swu003,141879,0.0,0,0,0,0.0,0
3735,Cloud Technology Tools for 21st Century Learning,swu003,45785,0.0,0,0,0,0.0,0
3736,Cloud Technology Tools for 21st Century Learning,swu003,134749,0.0,0,0,0,0.0,0
3737,Cloud Technology Tools for 21st Century Learning,swu003,142302,0.82,1,1,1,1.0,1
3738,Cloud Technology Tools for 21st Century Learning,swu003,142300,0.0,0,0,0,0.0,0
3739,Cloud Technology Tools for 21st Century Learning,swu003,65040,0.0,0,0,0,0.0,0
3740,Cloud Technology Tools for 21st Century Learning,swu003,142417,0.0,0,0,0,0.0,0
3741,Cloud Technology Tools for 21st Century Learning,swu003,142405,0.0,0,0,0,0.0,0
3742,Cloud Technology Tools for 21st Century Learning,swu003,139521,0.0,0,0,0,0.0,0
3743,Cloud Technology Tools for 21st Century Learning,swu003,132203,0.61,1,1,1,1.0,1
3744,Cloud Technology Tools for 21st Century Learning,swu003,70005,0.2,0,0,0,0.33,2
3745,Cloud Technology Tools for 21st Century Learning,swu003,143158,0.0,0,0,0,0.0,0
3746,Cloud Technology Tools for 21st Century Learning,swu003,120908,0.02,0,0,0,0.17,0
3747,Cloud Technology Tools for 21st Century Learning,swu003,143178,0.0,0,0,0,0.0,0
3748,Cloud Technology Tools for 21st Century Learning,swu003,143340,0.0,0,0,0,0.0,0
3749,Cloud Technology Tools for 21st Century Learning,swu003,143428,0.0,0,0,0,0.0,0
3750,Cloud Technology Tools for 21st Century Learning,swu003,139840,0.76,1,1,1,1.0,1
3751,Cloud Technology Tools for 21st Century Learning,swu003,143569,0.0,0,0,0,0.0,0
3752,Cloud Technology Tools for 21st Century Learning,swu003,143616,0.0,0,0,0,0.0,0
3753,Cloud Technology Tools for 21st Century Learning,swu003,143620,0.84,1,1,1,1.0,1
3754,Cloud Technology Tools for 21st Century Learning,swu003,142414,0.0,0,0,0,0.0,0
3755,Cloud Technology Tools for 21st Century Learning,swu003,143718,0.0,0,0,0,0.0,0
