,Unnamed: 0,Course Name,Course Number,Student ID,Grade,Certificate Eligible,Certificate Delivered,Pass,Attempt,learner cluster,c_length,Evaluate,Learner Type
2897,2897,Technology and Innovation for Education,su006,18438,0.8,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2898,2898,Technology and Innovation for Education,su006,18441,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2899,2899,Technology and Innovation for Education,su006,18121,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
2900,2900,Technology and Innovation for Education,su006,18457,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
2901,2901,Technology and Innovation for Education,su006,18462,0.0,0,0,0,0.33,2,Middle,0: Not Pass,2: Targeting
2902,2902,Technology and Innovation for Education,su006,18473,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2903,2903,Technology and Innovation for Education,su006,18482,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2904,2904,Technology and Innovation for Education,su006,18484,0.75,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2905,2905,Technology and Innovation for Education,su006,18497,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
2906,2906,Technology and Innovation for Education,su006,18481,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
2907,2907,Technology and Innovation for Education,su006,18510,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2908,2908,Technology and Innovation for Education,su006,13106,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
2909,2909,Technology and Innovation for Education,su006,16682,0.0,0,0,0,0.5,2,Middle,0: Not Pass,2: Targeting
2910,2910,Technology and Innovation for Education,su006,18440,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
2911,2911,Technology and Innovation for Education,su006,18570,0.0,0,0,0,0.17,0,Middle,0: Not Pass,0: Sampling
2912,2912,Technology and Innovation for Education,su006,17742,0.75,1,0,1,1.0,1,Middle,1: Pass,1: Comprehensive
2913,2913,Technology and Innovation for Education,su006,18573,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
2914,2914,Technology and Innovation for Education,su006,18606,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2915,2915,Technology and Innovation for Education,su006,15424,0.0,0,0,0,0.17,0,Middle,0: Not Pass,0: Sampling
2916,2916,Technology and Innovation for Education,su006,18620,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
2917,2917,Technology and Innovation for Education,su006,18653,0.0,0,0,0,0.17,0,Middle,0: Not Pass,0: Sampling
2918,2918,Technology and Innovation for Education,su006,1090,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
2919,2919,Technology and Innovation for Education,su006,18664,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
2920,2920,Technology and Innovation for Education,su006,18666,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2921,2921,Technology and Innovation for Education,su006,18669,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2922,2922,Technology and Innovation for Education,su006,18670,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
2923,2923,Technology and Innovation for Education,su006,18703,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2924,2924,Technology and Innovation for Education,su006,18709,0.95,1,0,1,1.0,1,Middle,1: Pass,1: Comprehensive
2925,2925,Technology and Innovation for Education,su006,18723,0.9,1,1,1,0.83,1,Middle,1: Pass,1: Comprehensive
2926,2926,Technology and Innovation for Education,su006,18726,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
2927,2927,Technology and Innovation for Education,su006,18727,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2928,2928,Technology and Innovation for Education,su006,18730,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2929,2929,Technology and Innovation for Education,su006,18733,0.9,1,1,1,0.83,1,Middle,1: Pass,1: Comprehensive
2930,2930,Technology and Innovation for Education,su006,18734,0.0,0,0,0,0.83,2,Middle,0: Not Pass,2: Targeting
2931,2931,Technology and Innovation for Education,su006,18735,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
2932,2932,Technology and Innovation for Education,su006,18748,1.0,1,0,1,1.0,1,Middle,1: Pass,1: Comprehensive
2933,2933,Technology and Innovation for Education,su006,18399,0.0,0,0,0,0.67,2,Middle,0: Not Pass,2: Targeting
2934,2934,Technology and Innovation for Education,su006,18759,0.0,0,0,0,0.67,2,Middle,0: Not Pass,2: Targeting
2935,2935,Technology and Innovation for Education,su006,18760,1.0,1,0,1,1.0,1,Middle,1: Pass,1: Comprehensive
2936,2936,Technology and Innovation for Education,su006,18764,1.0,1,1,1,0.83,1,Middle,1: Pass,1: Comprehensive
2937,2937,Technology and Innovation for Education,su006,18765,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2938,2938,Technology and Innovation for Education,su006,18766,0.75,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2939,2939,Technology and Innovation for Education,su006,18772,0.95,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2940,2940,Technology and Innovation for Education,su006,18075,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
2941,2941,Technology and Innovation for Education,su006,18773,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
2942,2942,Technology and Innovation for Education,su006,18796,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
2943,2943,Technology and Innovation for Education,su006,18798,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
2944,2944,Technology and Innovation for Education,su006,18801,0.6,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2945,2945,Technology and Innovation for Education,su006,165,0.0,0,0,0,0.17,0,Middle,0: Not Pass,0: Sampling
2946,2946,Technology and Innovation for Education,su006,18817,0.0,0,0,0,0.33,2,Middle,0: Not Pass,2: Targeting
2947,2947,Technology and Innovation for Education,su006,18821,0.55,0,0,0,1.0,1,Middle,0: Not Pass,1: Comprehensive
2948,2948,Technology and Innovation for Education,su006,18819,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2949,2949,Technology and Innovation for Education,su006,18822,0.95,1,1,1,0.5,1,Middle,1: Pass,1: Comprehensive
2950,2950,Technology and Innovation for Education,su006,18829,0.0,0,0,0,0.17,0,Middle,0: Not Pass,0: Sampling
2951,2951,Technology and Innovation for Education,su006,18854,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
2952,2952,Technology and Innovation for Education,su006,18876,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2953,2953,Technology and Innovation for Education,su006,18886,0.9,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2954,2954,Technology and Innovation for Education,su006,18899,0.9,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2955,2955,Technology and Innovation for Education,su006,18999,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2956,2956,Technology and Innovation for Education,su006,19011,0.75,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2957,2957,Technology and Innovation for Education,su006,19013,1.0,1,1,1,0.83,1,Middle,1: Pass,1: Comprehensive
2958,2958,Technology and Innovation for Education,su006,19050,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2959,2959,Technology and Innovation for Education,su006,19058,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2960,2960,Technology and Innovation for Education,su006,19079,0.95,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2961,2961,Technology and Innovation for Education,su006,19082,0.95,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2962,2962,Technology and Innovation for Education,su006,2572,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
2963,2963,Technology and Innovation for Education,su006,19152,0.95,1,1,1,0.5,1,Middle,1: Pass,1: Comprehensive
2964,2964,Technology and Innovation for Education,su006,19186,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2965,2965,Technology and Innovation for Education,su006,19191,1.0,1,1,1,0.83,1,Middle,1: Pass,1: Comprehensive
2966,2966,Technology and Innovation for Education,su006,19194,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2967,2967,Technology and Innovation for Education,su006,19209,1.0,1,1,1,0.33,1,Middle,1: Pass,1: Comprehensive
2968,2968,Technology and Innovation for Education,su006,19213,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2969,2969,Technology and Innovation for Education,su006,2415,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
2970,2970,Technology and Innovation for Education,su006,19472,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
2971,2971,Technology and Innovation for Education,su006,19778,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2972,2972,Technology and Innovation for Education,su006,19794,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2973,2973,Technology and Innovation for Education,su006,19795,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2974,2974,Technology and Innovation for Education,su006,19797,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2975,2975,Technology and Innovation for Education,su006,19796,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2976,2976,Technology and Innovation for Education,su006,19153,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2977,2977,Technology and Innovation for Education,su006,19798,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2978,2978,Technology and Innovation for Education,su006,19800,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2979,2979,Technology and Innovation for Education,su006,19808,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
2980,2980,Technology and Innovation for Education,su006,17646,1.0,1,1,1,0.33,1,Middle,1: Pass,1: Comprehensive
2981,2981,Technology and Innovation for Education,su006,19933,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2982,2982,Technology and Innovation for Education,su006,10325,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
2983,2983,Technology and Innovation for Education,su006,20030,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2984,2984,Technology and Innovation for Education,su006,20047,0.85,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2985,2985,Technology and Innovation for Education,su006,20106,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2986,2986,Technology and Innovation for Education,su006,15971,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2987,2987,Technology and Innovation for Education,su006,20155,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
2988,2988,Technology and Innovation for Education,su006,1922,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
2989,2989,Technology and Innovation for Education,su006,6433,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2990,2990,Technology and Innovation for Education,su006,20276,0.0,0,0,0,0.33,2,Middle,0: Not Pass,2: Targeting
2991,2991,Technology and Innovation for Education,su006,20296,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2992,2992,Technology and Innovation for Education,su006,20354,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
2993,2993,Technology and Innovation for Education,su006,20359,0.9,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2994,2994,Technology and Innovation for Education,su006,20358,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2995,2995,Technology and Innovation for Education,su006,20454,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2996,2996,Technology and Innovation for Education,su006,20466,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
2997,2997,Technology and Innovation for Education,su006,1743,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
2998,2998,Technology and Innovation for Education,su006,20481,0.0,0,0,0,0.33,2,Middle,0: Not Pass,2: Targeting
2999,2999,Technology and Innovation for Education,su006,5099,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3000,3000,Technology and Innovation for Education,su006,20549,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
3001,3001,Technology and Innovation for Education,su006,20551,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3002,3002,Technology and Innovation for Education,su006,20554,0.0,0,0,0,0.33,2,Middle,0: Not Pass,2: Targeting
3003,3003,Technology and Innovation for Education,su006,20555,1.0,1,1,1,0.33,1,Middle,1: Pass,1: Comprehensive
3004,3004,Technology and Innovation for Education,su006,5953,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3005,3005,Technology and Innovation for Education,su006,3508,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3006,3006,Technology and Innovation for Education,su006,1539,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3007,3007,Technology and Innovation for Education,su006,20630,0.0,0,0,0,0.33,2,Middle,0: Not Pass,2: Targeting
3008,3008,Technology and Innovation for Education,su006,20633,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3009,3009,Technology and Innovation for Education,su006,6654,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3010,3010,Technology and Innovation for Education,su006,20714,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3011,3011,Technology and Innovation for Education,su006,1670,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3012,3012,Technology and Innovation for Education,su006,20744,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3013,3013,Technology and Innovation for Education,su006,20361,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3014,3014,Technology and Innovation for Education,su006,20759,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3015,3015,Technology and Innovation for Education,su006,20856,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
3016,3016,Technology and Innovation for Education,su006,19819,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
3017,3017,Technology and Innovation for Education,su006,20913,0.0,0,0,0,0.33,2,Middle,0: Not Pass,2: Targeting
3018,3018,Technology and Innovation for Education,su006,20918,0.0,0,0,0,0.17,0,Middle,0: Not Pass,0: Sampling
3019,3019,Technology and Innovation for Education,su006,18142,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3020,3020,Technology and Innovation for Education,su006,18741,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
3021,3021,Technology and Innovation for Education,su006,18997,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
3022,3022,Technology and Innovation for Education,su006,18841,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
3023,3023,Technology and Innovation for Education,su006,19757,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3024,3024,Technology and Innovation for Education,su006,21345,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3025,3025,Technology and Innovation for Education,su006,21366,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3026,3026,Technology and Innovation for Education,su006,21492,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3027,3027,Technology and Innovation for Education,su006,21638,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3028,3028,Technology and Innovation for Education,su006,22161,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3029,3029,Technology and Innovation for Education,su006,22188,0.0,0,0,0,0.33,2,Middle,0: Not Pass,2: Targeting
3030,3030,Technology and Innovation for Education,su006,22425,0.0,0,0,0,0.5,2,Middle,0: Not Pass,2: Targeting
3031,3031,Technology and Innovation for Education,su006,22728,0.0,0,0,0,0.17,0,Middle,0: Not Pass,0: Sampling
3032,3032,Technology and Innovation for Education,su006,22970,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
3033,3033,Technology and Innovation for Education,su006,23211,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3034,3034,Technology and Innovation for Education,su006,25254,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
3035,3035,Technology and Innovation for Education,su006,25469,0.0,0,0,0,0.17,0,Middle,0: Not Pass,0: Sampling
3036,3036,Technology and Innovation for Education,su006,2569,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3037,3037,Technology and Innovation for Education,su006,23001,0.0,0,0,0,0.33,2,Middle,0: Not Pass,2: Targeting
3038,3038,Technology and Innovation for Education,su006,6517,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3039,3039,Technology and Innovation for Education,su006,25958,0.55,0,0,0,1.0,1,Middle,0: Not Pass,1: Comprehensive
3040,3040,Technology and Innovation for Education,su006,27207,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3041,3041,Technology and Innovation for Education,su006,27048,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
3042,3042,Technology and Innovation for Education,su006,12652,1.0,1,0,1,0.17,2,Middle,1: Pass,2: Targeting
3043,3043,Technology and Innovation for Education,su006,28134,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3044,3044,Technology and Innovation for Education,su006,28188,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3045,3045,Technology and Innovation for Education,su006,2254,0.8,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
3046,3046,Technology and Innovation for Education,su006,28974,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
3047,3047,Technology and Innovation for Education,su006,28986,0.6,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
3048,3048,Technology and Innovation for Education,su006,29037,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
3049,3049,Technology and Innovation for Education,su006,29352,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
3050,3050,Technology and Innovation for Education,su006,28779,0.0,0,0,0,0.17,0,Middle,0: Not Pass,0: Sampling
3051,3051,Technology and Innovation for Education,su006,30761,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3052,3052,Technology and Innovation for Education,su006,27768,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3053,3053,Technology and Innovation for Education,su006,16944,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3054,3054,Technology and Innovation for Education,su006,20031,0.8,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
3055,3055,Technology and Innovation for Education,su006,38828,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3056,3056,Technology and Innovation for Education,su006,38582,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3057,3057,Technology and Innovation for Education,su006,38898,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3058,3058,Technology and Innovation for Education,su006,39057,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3059,3059,Technology and Innovation for Education,su006,70,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3060,3060,Technology and Innovation for Education,su006,39738,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3061,3061,Technology and Innovation for Education,su006,39741,0.95,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
3062,3062,Technology and Innovation for Education,su006,22913,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3063,3063,Technology and Innovation for Education,su006,1526,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3064,3064,Technology and Innovation for Education,su006,40548,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
3065,3065,Technology and Innovation for Education,su006,18560,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3066,3066,Technology and Innovation for Education,su006,41580,0.0,0,0,0,0.17,0,Middle,0: Not Pass,0: Sampling
3067,3067,Technology and Innovation for Education,su006,39782,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3068,3068,Technology and Innovation for Education,su006,43307,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3069,3069,Technology and Innovation for Education,su006,43367,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3070,3070,Technology and Innovation for Education,su006,43508,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
3071,3071,Technology and Innovation for Education,su006,42704,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3072,3072,Technology and Innovation for Education,su006,43676,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3073,3073,Technology and Innovation for Education,su006,44798,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3074,3074,Technology and Innovation for Education,su006,45785,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3075,3075,Technology and Innovation for Education,su006,42345,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3076,3076,Technology and Innovation for Education,su006,42327,0.0,0,0,0,0.17,0,Middle,0: Not Pass,0: Sampling
3077,3077,Technology and Innovation for Education,su006,42324,0.0,0,0,0,0.17,0,Middle,0: Not Pass,0: Sampling
3078,3078,Technology and Innovation for Education,su006,46994,0.0,0,0,0,0.17,0,Middle,0: Not Pass,0: Sampling
3079,3079,Technology and Innovation for Education,su006,40217,0.0,0,0,0,0.17,0,Middle,0: Not Pass,0: Sampling
3080,3080,Technology and Innovation for Education,su006,42372,0.0,0,0,0,0.17,0,Middle,0: Not Pass,0: Sampling
3081,3081,Technology and Innovation for Education,su006,42342,0.0,0,0,0,0.17,0,Middle,0: Not Pass,0: Sampling
3082,3082,Technology and Innovation for Education,su006,42318,0.0,0,0,0,0.17,0,Middle,0: Not Pass,0: Sampling
3083,3083,Technology and Innovation for Education,su006,42315,0.0,0,0,0,0.17,0,Middle,0: Not Pass,0: Sampling
3084,3084,Technology and Innovation for Education,su006,47318,0.0,0,0,0,0.17,0,Middle,0: Not Pass,0: Sampling
3085,3085,Technology and Innovation for Education,su006,42336,0.0,0,0,0,0.17,0,Middle,0: Not Pass,0: Sampling
3086,3086,Technology and Innovation for Education,su006,47372,0.0,0,0,0,0.17,0,Middle,0: Not Pass,0: Sampling
3087,3087,Technology and Innovation for Education,su006,47417,0.0,0,0,0,0.17,0,Middle,0: Not Pass,0: Sampling
3088,3088,Technology and Innovation for Education,su006,46301,1.0,1,1,1,0.33,1,Middle,1: Pass,1: Comprehensive
3089,3089,Technology and Innovation for Education,su006,47804,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3090,3090,Technology and Innovation for Education,su006,48500,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3091,3091,Technology and Innovation for Education,su006,48635,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3092,3092,Technology and Innovation for Education,su006,1232,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3093,3093,Technology and Innovation for Education,su006,48047,0.0,0,0,0,0.33,2,Middle,0: Not Pass,2: Targeting
3094,3094,Technology and Innovation for Education,su006,45728,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
3095,3095,Technology and Innovation for Education,su006,51021,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3096,3096,Technology and Innovation for Education,su006,51512,0.45,0,0,0,1.0,1,Middle,0: Not Pass,1: Comprehensive
3097,3097,Technology and Innovation for Education,su006,52017,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3098,3098,Technology and Innovation for Education,su006,51912,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3099,3099,Technology and Innovation for Education,su006,42092,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3100,3100,Technology and Innovation for Education,su006,43766,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
3101,3101,Technology and Innovation for Education,su006,58299,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3102,3102,Technology and Innovation for Education,su006,58391,1.0,1,1,1,0.33,1,Middle,1: Pass,1: Comprehensive
3103,3103,Technology and Innovation for Education,su006,57110,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3104,3104,Technology and Innovation for Education,su006,58943,0.0,0,0,0,0.33,2,Middle,0: Not Pass,2: Targeting
3105,3105,Technology and Innovation for Education,su006,6551,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3106,3106,Technology and Innovation for Education,su006,59954,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3107,3107,Technology and Innovation for Education,su006,60683,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3108,3108,Technology and Innovation for Education,su006,60888,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3109,3109,Technology and Innovation for Education,su006,61995,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3110,3110,Technology and Innovation for Education,su006,63381,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3111,3111,Technology and Innovation for Education,su006,58277,0.0,0,0,0,0.17,0,Middle,0: Not Pass,0: Sampling
3112,3112,Technology and Innovation for Education,su006,63543,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
3113,3113,Technology and Innovation for Education,su006,2435,0.0,0,0,0,0.17,0,Middle,0: Not Pass,0: Sampling
3114,3114,Technology and Innovation for Education,su006,64590,0.7,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
3115,3115,Technology and Innovation for Education,su006,64836,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3116,3116,Technology and Innovation for Education,su006,65198,0.5,0,0,0,1.0,1,Middle,0: Not Pass,1: Comprehensive
3117,3117,Technology and Innovation for Education,su006,65772,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3118,3118,Technology and Innovation for Education,su006,43328,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
3119,3119,Technology and Innovation for Education,su006,66720,0.0,0,0,0,0.17,0,Middle,0: Not Pass,0: Sampling
3120,3120,Technology and Innovation for Education,su006,66840,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3121,3121,Technology and Innovation for Education,su006,43376,1.0,1,1,1,0.83,1,Middle,1: Pass,1: Comprehensive
3122,3122,Technology and Innovation for Education,su006,61604,0.85,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
3123,3123,Technology and Innovation for Education,su006,68385,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3124,3124,Technology and Innovation for Education,su006,70227,0.85,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
3125,3125,Technology and Innovation for Education,su006,70358,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3126,3126,Technology and Innovation for Education,su006,69929,1.0,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
3127,3127,Technology and Innovation for Education,su006,65777,0.65,1,1,1,1.0,1,Middle,1: Pass,1: Comprehensive
3128,3128,Technology and Innovation for Education,su006,70931,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3129,3129,Technology and Innovation for Education,su006,72372,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3130,3130,Technology and Innovation for Education,su006,72542,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
3131,3131,Technology and Innovation for Education,su006,5068,0.0,0,0,0,0.0,0,Middle,0: Not Pass,0: Sampling
