,Unnamed: 0,Course Name,Course Number,Student ID,Grade,Certificate Eligible,Certificate Delivered,Pass,Attempt,learner cluster,c_length,Evaluate,Learner Type
942,942,Product Design for Entrepreneur,stou007,65808,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
943,943,Product Design for Entrepreneur,stou007,78623,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
944,944,Product Design for Entrepreneur,stou007,58992,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
945,945,Product Design for Entrepreneur,stou007,100340,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
946,946,Product Design for Entrepreneur,stou007,100469,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
947,947,Product Design for Entrepreneur,stou007,100480,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
948,948,Product Design for Entrepreneur,stou007,18124,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
949,949,Product Design for Entrepreneur,stou007,100625,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
950,950,Product Design for Entrepreneur,stou007,100666,0.95,1,1,1,1.0,1,Short,1: Pass,1: Comprehensive
951,951,Product Design for Entrepreneur,stou007,20189,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
952,952,Product Design for Entrepreneur,stou007,67541,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
953,953,Product Design for Entrepreneur,stou007,100747,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
954,954,Product Design for Entrepreneur,stou007,100798,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
955,955,Product Design for Entrepreneur,stou007,98776,1.0,1,1,1,1.0,1,Short,1: Pass,1: Comprehensive
956,956,Product Design for Entrepreneur,stou007,98773,1.0,1,1,1,1.0,1,Short,1: Pass,1: Comprehensive
957,957,Product Design for Entrepreneur,stou007,100846,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
958,958,Product Design for Entrepreneur,stou007,100841,0.8,1,1,1,0.9,1,Short,1: Pass,1: Comprehensive
959,959,Product Design for Entrepreneur,stou007,27108,0.0,0,0,0,0.1,0,Short,0: Not Pass,0: Sampling
960,960,Product Design for Entrepreneur,stou007,100934,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
961,961,Product Design for Entrepreneur,stou007,100678,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
962,962,Product Design for Entrepreneur,stou007,1728,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
963,963,Product Design for Entrepreneur,stou007,101030,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
964,964,Product Design for Entrepreneur,stou007,101057,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
965,965,Product Design for Entrepreneur,stou007,1658,0.11,0,0,0,0.3,2,Short,0: Not Pass,2: Targeting
966,966,Product Design for Entrepreneur,stou007,96906,0.0,0,0,0,0.1,0,Short,0: Not Pass,0: Sampling
967,967,Product Design for Entrepreneur,stou007,95007,0.9,1,1,1,1.0,1,Short,1: Pass,1: Comprehensive
968,968,Product Design for Entrepreneur,stou007,43931,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
969,969,Product Design for Entrepreneur,stou007,101117,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
970,970,Product Design for Entrepreneur,stou007,101233,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
971,971,Product Design for Entrepreneur,stou007,101242,0.14,0,0,0,0.3,2,Short,0: Not Pass,2: Targeting
972,972,Product Design for Entrepreneur,stou007,91408,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
973,973,Product Design for Entrepreneur,stou007,101294,0.0,0,0,0,0.1,0,Short,0: Not Pass,0: Sampling
974,974,Product Design for Entrepreneur,stou007,101950,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
975,975,Product Design for Entrepreneur,stou007,100861,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
976,976,Product Design for Entrepreneur,stou007,97530,0.0,0,0,0,0.1,0,Short,0: Not Pass,0: Sampling
977,977,Product Design for Entrepreneur,stou007,83746,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
978,978,Product Design for Entrepreneur,stou007,102713,0.0,0,0,0,0.1,0,Short,0: Not Pass,0: Sampling
979,979,Product Design for Entrepreneur,stou007,103072,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
980,980,Product Design for Entrepreneur,stou007,10306,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
981,981,Product Design for Entrepreneur,stou007,104387,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
982,982,Product Design for Entrepreneur,stou007,510,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
983,983,Product Design for Entrepreneur,stou007,92913,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
984,984,Product Design for Entrepreneur,stou007,99296,0.46,0,0,0,1.0,1,Short,0: Not Pass,1: Comprehensive
985,985,Product Design for Entrepreneur,stou007,104777,0.14,0,0,0,0.2,2,Short,0: Not Pass,2: Targeting
986,986,Product Design for Entrepreneur,stou007,2211,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
987,987,Product Design for Entrepreneur,stou007,68099,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
988,988,Product Design for Entrepreneur,stou007,105004,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
989,989,Product Design for Entrepreneur,stou007,105005,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
